ID_CUENTA,ID_CLIENTE,MONTO,CUOTAS,NRO_COMPROBANTE,ID_PRODUCTO,ID_CANAL_DESEMBOLSO,ID_TIPO_FINANCIACION,DIAS_MORA,ID_ESTADO_CREDITO,ID_CANAL_SOLICITUD,FECHA_OTORGAMIENTO
23564,742,96011.65,38,17182360587,CPR-2,EF222,3,4,1,3,2021-04-12
23565,1962,81161.68,15,17182361807,CBR-2,EF222,4,6,1,3,2021-04-12
23563,655,41801.5,14,17182360500,CC-1,TR333,1,3,1,1,2021-04-11
23559,505,15148.83,12,17182360350,CPR-4,TR333,5,114,2,2,2021-04-09
23560,534,61524.16,42,17182360379,CO-1,TR333,2,50,2,1,2021-04-09
23561,871,70653.11,27,17182360716,CO-1,BV111,2,148,2,3,2021-04-09
23562,1347,30400.58,31,17182361192,CB-1,BV111,4,4,1,3,2021-04-09
23556,585,80176.58,30,17182360430,CC-1,TR333,1,89,2,3,2021-04-08
23557,633,86525.43,15,17182360478,CP-1,TR333,3,2,1,2,2021-04-08
23558,767,60872.27,15,17182360612,CBR-2,BV111,4,69,2,2,2021-04-08
23553,1244,92070.28,45,17182361089,CBR-2,TR333,4,6,1,1,2021-04-07
23554,1443,34676.4,48,17182361288,CB-1,TR333,4,74,2,3,2021-04-07
23555,1929,29265.16,28,17182361774,CCR-2,BV111,1,6,1,3,2021-04-07
23552,1968,35462.51,35,17182361813,CC-1,TR333,1,6,1,1,2021-04-06
23549,906,46693.26,43,17182360751,CCR-2,TR333,1,224,2,1,2021-04-04
23550,1667,20958,45,17182361512,CBR-2,BV111,4,66,2,2,2021-04-04
23551,1938,64913.32,35,17182361783,CC-1,TR333,1,32,2,2,2021-04-04
23546,1004,66435.33,17,17182360849,CC-1,TR333,1,5,1,1,2021-04-03
23547,1543,64496.49,16,17182361388,CCR-2,TR333,1,38,2,2,2021-04-03
23548,1545,49282.65,22,17182361390,COR-2,TR333,2,184,2,2,2021-04-03
23544,959,92896.34,19,17182360804,CC-1,BV111,1,51,2,3,2021-04-02
23545,1740,20206.23,40,17182361585,CCR-2,EF222,1,3,1,3,2021-04-02
23542,725,90123.54,16,17182360570,COR-2,TR333,2,141,2,1,2021-04-01
23543,1453,78645.61,17,17182361298,CP-1,TR333,3,143,2,1,2021-04-01
23540,44,42450.33,23,17182359889,CC-1,TR333,1,6,1,3,2021-03-31
23541,652,12423.29,39,17182360497,CBR-2,EF222,4,0,1,1,2021-03-31
23539,1163,61562.8,13,17182361008,CC-1,TR333,1,125,2,2,2021-03-30
23537,57,83835.74,33,17182359902,CC-1,BV111,1,43,2,1,2021-03-29
23538,903,98716.95,33,17182360748,CO-1,TR333,2,3,1,1,2021-03-29
23535,440,36531.08,39,17182360285,CCR-2,EF222,1,200,2,3,2021-03-28
23536,1454,95445.55,46,17182361299,CBR-2,TR333,4,4,1,2,2021-03-28
23532,705,12111.48,22,17182360550,COR-2,TR333,2,84,2,2,2021-03-27
23533,1697,95598.01,43,17182361542,CPR-2,BV111,3,5,1,2,2021-03-27
23534,1889,19745.15,47,17182361734,CB-1,BV111,4,1,1,1,2021-03-27
23530,812,38474.82,44,17182360657,CCR-2,EF222,1,1,1,3,2021-03-26
23531,1937,59544.73,29,17182361782,CC-1,BV111,1,183,2,2,2021-03-26
23525,487,51988.37,37,17182360332,CPR-4,BV111,5,153,2,1,2021-03-25
23526,685,84943.44,12,17182360530,CCR-2,TR333,1,13,2,2,2021-03-25
23527,915,60677.11,43,17182360760,CCR-2,TR333,1,182,2,2,2021-03-25
23528,1098,72630.3,33,17182360943,CC-1,TR333,1,67,2,3,2021-03-25
23529,1603,68192.24,18,17182361448,CB-1,TR333,4,69,2,1,2021-03-25
23523,146,24475.84,40,17182359991,CB-1,TR333,4,2,1,2,2021-03-24
23524,614,86683.66,31,17182360459,COR-2,TR333,2,4,1,2,2021-03-24
23518,105,21322.93,33,17182359950,CC-1,TR333,1,4,1,2,2021-03-23
23519,168,65230.48,30,17182360013,CC-1,TR333,1,3,1,2,2021-03-23
23520,762,77079.01,26,17182360607,CBR-2,EF222,4,121,2,3,2021-03-23
23521,1277,80247.63,12,17182361122,CBR-2,BV111,4,6,1,1,2021-03-23
23522,1381,58070.62,25,17182361226,CBR-2,BV111,4,3,1,2,2021-03-23
23515,659,53847.73,28,17182360504,CBR-2,BV111,4,3,1,1,2021-03-22
23516,681,58015.18,32,17182360526,CBR-2,BV111,4,5,1,1,2021-03-22
23517,1741,76987.75,22,17182361586,CP-1,BV111,3,5,1,3,2021-03-22
23514,889,57160.48,34,17182360734,COR-2,BV111,2,26,2,3,2021-03-21
23509,340,87919.05,18,17182360185,CC-1,EF222,1,5,1,2,2021-03-20
23510,1006,41435.56,42,17182360851,CCR-2,TR333,1,4,1,1,2021-03-20
23511,1536,22644.66,39,17182361381,CCR-2,TR333,1,167,2,2,2021-03-20
23512,1900,44027.54,25,17182361745,CC-1,EF222,1,4,1,3,2021-03-20
23513,1932,13306.02,26,17182361777,CBR-2,EF222,4,1,1,3,2021-03-20
23503,66,45196.01,34,17182359911,CC-1,TR333,1,18,2,1,2021-03-19
23504,359,57228.47,23,17182360204,CCR-2,BV111,1,2,1,1,2021-03-19
23505,863,59117.33,44,17182360708,CBR-2,TR333,4,88,2,2,2021-03-19
23506,1222,82664.34,21,17182361067,COR-2,EF222,2,2,1,1,2021-03-19
23507,1274,96675.03,15,17182361119,CC-1,TR333,1,73,2,3,2021-03-19
23508,1828,79558.5,36,17182361673,CPR-2,TR333,3,94,2,2,2021-03-19
23500,940,61411.32,48,17182360785,CC-1,EF222,1,18,2,2,2021-03-18
23501,1153,58137.75,40,17182360998,CC-1,TR333,1,153,2,2,2021-03-18
23502,1997,84090.21,29,17182361842,CB-1,BV111,4,69,2,2,2021-03-18
23498,1355,77231.63,46,17182361200,CBR-2,TR333,4,210,2,2,2021-03-17
23499,1757,36952.73,43,17182361602,CP-1,BV111,3,97,2,3,2021-03-17
23496,236,40977.41,28,17182360081,CC-1,TR333,1,151,2,1,2021-03-16
23497,1537,47420.51,42,17182361382,CBR-2,BV111,4,44,2,2,2021-03-16
23454,196,39144.52,21,17182360041,CC-1,TR333,1,5,1,2,2021-03-15
23455,197,60606.2,42,17182360042,CC-1,BV111,1,22,2,3,2021-03-16
23456,198,24888.79,27,17182360043,CC-1,TR333,1,138,2,3,2021-03-17
23457,199,35862.7,46,17182360044,CB-1,BV111,4,159,2,1,2021-03-18
23458,200,88059.34,27,17182360045,CC-1,EF222,1,8,2,3,2021-03-19
23459,201,54160.91,14,17182360046,CC-1,BV111,1,6,1,1,2021-03-20
23460,202,18807.07,18,17182360047,CC-1,EF222,1,5,1,1,2021-03-21
23461,203,42485.75,14,17182360048,CC-1,TR333,1,2,1,3,2021-03-22
23462,204,29862.38,28,17182360049,CBR-2,TR333,4,10,2,2,2021-03-23
23463,205,97567.59,28,17182360050,CC-1,TR333,1,1,1,3,2021-03-24
23464,206,93159.34,24,17182360051,CC-1,TR333,1,3,1,1,2021-03-25
23465,208,67783.66,12,17182360053,CC-1,TR333,1,133,2,2,2021-03-26
23466,210,93184.04,23,17182360055,CBR-2,EF222,4,6,1,2,2021-03-27
23467,215,40314.93,30,17182360060,CC-1,TR333,1,4,1,1,2021-03-28
23468,216,95308.82,30,17182360061,CC-1,TR333,1,0,1,1,2021-03-29
23469,220,27361.29,41,17182360065,CC-1,EF222,1,26,2,1,2021-03-30
23470,221,38904.15,34,17182360066,CCR-2,BV111,1,1,1,3,2021-03-31
23471,222,25258.69,32,17182360067,CBR-2,EF222,4,1,1,3,2021-04-01
23472,223,34393.9,28,17182360068,CC-1,TR333,1,5,1,2,2021-04-02
23473,224,16363.31,34,17182360069,CC-1,TR333,1,4,1,3,2021-04-03
23474,225,44710.05,36,17182360070,CC-1,TR333,1,5,1,2,2021-04-04
23475,226,31975.34,25,17182360071,CC-1,TR333,1,1,1,3,2021-04-05
23476,230,54121.25,37,17182360075,CC-1,EF222,1,228,2,3,2021-04-06
23477,233,58119.04,44,17182360078,CB-1,TR333,4,40,2,1,2021-04-07
23478,234,66572.46,48,17182360079,CC-1,TR333,1,84,2,1,2021-04-08
23479,235,60474.27,31,17182360080,CC-1,TR333,1,89,2,1,2021-04-09
23451,1018,70447.76,36,17182360863,CB-1,TR333,4,0,1,2,2021-03-14
23452,1200,44403.11,34,17182361045,CC-1,EF222,1,4,1,2,2021-03-14
23453,1834,48568.81,26,17182361679,CPR-2,TR333,3,3,1,1,2021-03-14
23447,280,78310.28,23,17182360125,CCR-2,EF222,1,43,2,1,2021-03-13
23448,1034,86767.02,23,17182360879,CO-1,TR333,2,170,2,3,2021-03-13
23449,1509,97969.68,13,17182361354,CO-1,BV111,2,3,1,2,2021-03-13
23450,1933,68273.95,40,17182361778,CC-1,TR333,1,2,1,1,2021-03-13
23445,415,88118.04,28,17182360260,CC-1,TR333,1,1,1,3,2021-03-12
23446,677,61873.52,31,17182360522,CB-1,BV111,4,0,1,1,2021-03-12
23443,867,44710.29,38,17182360712,CB-1,BV111,4,169,2,3,2021-03-11
23444,1349,46504.03,41,17182361194,CC-1,BV111,1,232,2,3,2021-03-11
23442,169,72158.22,20,17182360014,CC-1,BV111,1,6,1,2,2021-03-10
23441,1560,64871.96,16,17182361405,CC-1,EF222,1,26,2,1,2021-03-09
23437,16,69114.2,16,17182359861,CC-1,TR333,1,2,1,2,2021-03-08
23438,1571,21250.31,27,17182361416,CBR-2,BV111,4,58,2,1,2021-03-08
23439,1973,84365.31,23,17182361818,CC-1,TR333,1,30,2,2,2021-03-08
23440,1990,53065.49,12,17182361835,CB-1,EF222,4,106,2,3,2021-03-08
23435,780,14013.3,44,17182360625,CB-1,EF222,4,5,1,3,2021-03-07
23436,1293,44837.3,33,17182361138,CBR-2,TR333,4,0,1,2,2021-03-07
23433,797,40537.73,35,17182360642,CO-1,BV111,2,60,2,3,2021-03-06
23434,946,65537.39,38,17182360791,COR-2,TR333,2,6,1,2,2021-03-06
23431,1062,17501.98,18,17182360907,CO-1,EF222,2,82,2,2,2021-03-05
23432,1748,66556.17,32,17182361593,CP-1,TR333,3,80,2,1,2021-03-05
23427,601,31382.11,24,17182360446,CCR-2,BV111,1,6,1,2,2021-03-04
23428,804,53829.3,41,17182360649,CPR-2,TR333,3,6,1,3,2021-03-04
23429,1725,88269.56,21,17182361570,CCR-2,TR333,1,93,2,1,2021-03-04
23430,1831,41877.73,12,17182361676,CP-1,BV111,3,0,1,3,2021-03-04
23423,112,69097.63,12,17182359957,CBR-2,EF222,4,99,2,2,2021-03-03
23424,421,32836.42,32,17182360266,CP-3,BV111,5,169,2,3,2021-03-03
23425,682,27653.12,18,17182360527,CO-1,EF222,2,0,1,3,2021-03-03
23426,823,96619.48,46,17182360668,CPR-2,TR333,3,153,2,3,2021-03-03
23421,1077,75272.94,26,17182360922,CB-1,BV111,4,57,2,3,2021-03-02
23422,1328,21985.33,39,17182361173,CC-1,TR333,1,75,2,2,2021-03-02
23416,312,64438.77,19,17182360157,CC-1,EF222,1,4,1,1,2021-03-01
23417,468,68738.21,18,17182360313,CP-3,TR333,5,2,1,3,2021-03-01
23418,656,77193.5,46,17182360501,COR-2,TR333,2,6,1,1,2021-03-01
23419,695,64335.11,45,17182360540,CBR-2,TR333,4,6,1,1,2021-03-01
23420,1664,22153.01,40,17182361509,CO-1,TR333,2,163,2,1,2021-03-01
23415,1007,38849.07,29,17182360852,CCR-2,BV111,1,9,2,1,2021-02-28
23413,884,25883.7,45,17182360729,CC-1,TR333,1,54,2,2,2021-02-27
23414,1862,37414.12,23,17182361707,CCR-2,EF222,1,44,2,2,2021-02-27
23410,698,22789,16,17182360543,CO-1,TR333,2,201,2,1,2021-02-26
23411,1428,12860.56,41,17182361273,CCR-2,TR333,1,2,1,3,2021-02-26
23412,1528,93726.64,12,17182361373,CBR-2,TR333,4,83,2,1,2021-02-26
23409,1886,23976.48,33,17182361731,CC-1,TR333,1,5,1,3,2021-02-25
23406,751,89318.82,23,17182360596,COR-2,BV111,2,178,2,3,2021-02-24
23407,856,66554.31,23,17182360701,CP-1,TR333,3,39,2,2,2021-02-24
23408,1782,26915.72,17,17182361627,CO-1,EF222,2,26,2,3,2021-02-24
23404,532,33761.84,21,17182360377,CO-1,EF222,2,54,2,3,2021-02-23
23405,1338,95930.91,12,17182361183,CC-1,TR333,1,136,2,2,2021-02-23
23400,878,26611.48,23,17182360723,CP-3,TR333,5,6,1,3,2021-02-22
23401,1003,84758.31,47,17182360848,CBR-2,TR333,4,145,2,2,2021-02-22
23402,1643,83784.25,13,17182361488,CCR-2,TR333,1,6,1,2,2021-02-22
23403,1788,67066.34,23,17182361633,CO-1,TR333,2,0,1,2,2021-02-22
23395,768,72653.94,44,17182360613,COR-2,TR333,2,5,1,3,2021-02-21
23396,855,95959.86,45,17182360700,CP-1,TR333,3,1,1,3,2021-02-21
23397,1525,67097.8,30,17182361370,CPR-2,TR333,3,59,2,3,2021-02-21
23398,1650,36199.79,40,17182361495,CBR-2,EF222,4,0,1,3,2021-02-21
23399,1662,73853.37,15,17182361507,CO-1,EF222,2,4,1,3,2021-02-21
23393,1135,70833.94,23,17182360980,CC-1,TR333,1,167,2,1,2021-02-20
23394,1193,71748.89,20,17182361038,CO-1,TR333,2,23,2,1,2021-02-20
23390,570,94150.13,23,17182360415,CC-1,EF222,1,34,2,1,2021-02-19
23391,1573,15831.74,33,17182361418,COR-2,TR333,2,0,1,3,2021-02-19
23392,1589,28811.66,16,17182361434,CBR-2,BV111,4,43,2,3,2021-02-19
23388,1058,93045.06,43,17182360903,CO-1,TR333,2,4,1,1,2021-02-18
23389,1120,59660.73,17,17182360965,CPR-4,EF222,5,216,2,2,2021-02-18
23387,965,46724.08,12,17182360810,CC-1,TR333,1,146,2,3,2021-02-17
23386,1413,21352.59,30,17182361258,CC-1,TR333,1,2,1,1,2021-02-16
23383,557,76543.15,36,17182360402,CC-1,BV111,1,49,2,3,2021-02-14
23384,883,24523.55,40,17182360728,CO-1,TR333,2,226,2,2,2021-02-14
23385,1373,72352.64,42,17182361218,CBR-2,TR333,4,0,1,3,2021-02-14
23382,1284,13205.68,14,17182361129,CB-1,TR333,4,107,2,2,2021-02-13
23381,1323,99899.02,43,17182361168,CBR-2,TR333,4,4,1,2,2021-02-12
23379,1066,14502.27,26,17182360911,CBR-2,TR333,4,1,1,1,2021-02-11
23380,1139,21580.3,45,17182360984,CC-1,BV111,1,188,2,1,2021-02-11
23378,1028,24074.04,30,17182360873,CBR-2,TR333,4,216,2,1,2021-02-09
23375,1117,29245.67,24,17182360962,CP-3,BV111,5,9,2,2,2021-02-07
23376,1587,76052.39,44,17182361432,CBR-2,BV111,4,2,1,3,2021-02-07
23377,1918,52421.23,30,17182361763,CB-1,TR333,4,6,1,2,2021-02-07
23374,638,56288.22,35,17182360483,CBR-2,TR333,4,69,2,3,2021-02-06
23372,687,33615.72,13,17182360532,CB-1,BV111,4,3,1,1,2021-02-05
23373,1558,52082.76,36,17182361403,CB-1,TR333,4,5,1,1,2021-02-05
23371,516,85043.8,41,17182360361,CCR-2,TR333,1,213,2,3,2021-02-04
23369,974,93528.91,34,17182360819,CC-1,TR333,1,5,1,1,2021-02-03
23370,1490,68222.01,28,17182361335,CBR-2,EF222,4,0,1,3,2021-02-03
23366,1518,62173.28,16,17182361363,CBR-2,TR333,4,36,2,1,2021-02-02
23367,1562,26436.59,38,17182361407,CCR-2,EF222,1,44,2,2,2021-02-02
23368,1830,67532.9,28,17182361675,CP-1,EF222,3,4,1,1,2021-02-02
23365,1928,12333.94,34,17182361773,CBR-2,TR333,4,12,2,1,2021-02-01
23359,130,65147.81,25,17182359975,CC-1,EF222,1,203,2,3,2021-01-30
23360,144,79566.8,38,17182359989,CC-1,TR333,1,1,1,3,2021-01-30
23361,184,91073.4,16,17182360029,CC-1,TR333,1,3,1,3,2021-01-30
23362,603,83992.49,30,17182360448,CBR-2,TR333,4,76,2,2,2021-01-30
23363,900,72932.93,26,17182360745,CC-1,EF222,1,211,2,2,2021-01-30
23364,1996,87603.9,25,17182361841,CP-1,TR333,3,141,2,3,2021-01-30
23353,135,36294.86,17,17182359980,CC-1,TR333,1,2,1,2,2021-01-29
23354,145,26040.01,20,17182359990,CC-1,TR333,1,48,2,3,2021-01-29
23355,172,81983.55,40,17182360017,CC-1,EF222,1,5,1,3,2021-01-29
23356,180,36543.42,48,17182360025,CC-1,EF222,1,0,1,3,2021-01-29
23357,517,89727.75,13,17182360362,CPR-4,BV111,5,3,1,1,2021-01-29
23358,785,82310.27,28,17182360630,CP-1,TR333,3,4,1,1,2021-01-29
23346,30,71969.68,47,17182359875,CBR-2,EF222,4,6,1,3,2021-01-28
23347,178,28901.64,34,17182360023,CC-1,TR333,1,35,2,2,2021-01-28
23348,193,21586.34,30,17182360038,CC-1,TR333,1,5,1,2,2021-01-28
23349,723,71139.38,35,17182360568,CC-1,TR333,1,5,1,1,2021-01-28
23350,1016,89863.24,36,17182360861,CO-1,TR333,2,4,1,2,2021-01-28
23351,1102,75279.17,29,17182360947,CBR-2,EF222,4,87,2,3,2021-01-28
23352,1800,89030.35,48,17182361645,CO-1,EF222,2,60,2,3,2021-01-28
23337,148,48606.05,32,17182359993,CC-1,TR333,1,3,1,3,2021-01-26
23338,154,96330.43,30,17182359999,CC-1,TR333,1,213,2,1,2021-01-26
23339,159,12518.33,24,17182360004,CC-1,BV111,1,11,2,3,2021-01-26
23340,179,59497.82,12,17182360024,CB-1,BV111,4,0,1,2,2021-01-26
23341,181,29820.5,22,17182360026,CC-1,BV111,1,4,1,3,2021-01-26
23342,966,61306.26,13,17182360811,CB-1,TR333,4,79,2,2,2021-01-26
23343,1054,51731.38,47,17182360899,CC-1,TR333,1,80,2,3,2021-01-26
23344,1345,37350.57,44,17182361190,CB-1,TR333,4,139,2,3,2021-01-26
23345,1915,98015.35,26,17182361760,CC-1,TR333,1,40,2,1,2021-01-26
23331,143,11350,32,17182359988,CC-1,TR333,1,0,1,2,2021-01-25
23332,147,37337.38,44,17182359992,CC-1,BV111,1,1,1,1,2021-01-25
23333,167,86062.74,27,17182360012,CC-1,BV111,1,3,1,2,2021-01-25
23334,192,70250.88,26,17182360037,CB-1,EF222,4,3,1,2,2021-01-25
23335,384,85366.33,44,17182360229,CO-1,TR333,2,84,2,2,2021-01-25
23336,818,27417.86,41,17182360663,CP-1,TR333,3,121,2,2,2021-01-25
23326,139,91874.8,38,17182359984,CC-1,BV111,1,2,1,1,2021-01-24
23327,173,12176.04,39,17182360018,CC-1,TR333,1,126,2,3,2021-01-24
23328,189,51161.77,45,17182360034,CC-1,BV111,1,5,1,2,2021-01-24
23329,924,81288.26,16,17182360769,CCR-2,TR333,1,1,1,3,2021-01-24
23330,1353,60430.81,38,17182361198,COR-2,TR333,2,2,1,1,2021-01-24
23322,132,46410.3,32,17182359977,CC-1,EF222,1,12,2,1,2021-01-23
23323,137,35287.97,23,17182359982,CC-1,BV111,1,1,1,1,2021-01-23
23324,1218,41198.4,19,17182361063,CBR-2,TR333,4,38,2,2,2021-01-23
23325,1431,58940.75,41,17182361276,CB-1,BV111,4,189,2,1,2021-01-23
23311,131,35686.5,25,17182359976,CC-1,BV111,1,0,1,3,2021-01-22
23312,149,56337.86,31,17182359994,CC-1,BV111,1,90,2,3,2021-01-22
23313,150,24462.07,36,17182359995,CBR-2,EF222,4,3,1,1,2021-01-22
23314,160,90784.51,35,17182360005,CC-1,EF222,1,0,1,3,2021-01-22
23315,164,42328.42,36,17182360009,CC-1,TR333,1,240,2,3,2021-01-22
23316,176,11583.06,34,17182360021,CCR-2,TR333,1,4,1,3,2021-01-22
23317,902,94675.89,29,17182360747,CBR-2,EF222,4,2,1,2,2021-01-22
23318,1301,56992.48,16,17182361146,CB-1,BV111,4,9,2,2,2021-01-22
23319,1734,59721.55,26,17182361579,CC-1,TR333,1,59,2,2,2021-01-22
23320,1877,90882.52,34,17182361722,CB-1,BV111,4,2,1,1,2021-01-22
23321,1911,82299.16,35,17182361756,CPR-2,BV111,3,6,1,3,2021-01-22
23306,136,87210.27,31,17182359981,CC-1,TR333,1,188,2,2,2021-01-21
23307,141,50405.29,17,17182359986,CC-1,BV111,1,56,2,1,2021-01-21
23308,153,32540.05,15,17182359998,CC-1,TR333,1,6,1,1,2021-01-21
23309,187,65579.52,34,17182360032,CC-1,BV111,1,1,1,3,2021-01-21
23310,845,87044.49,23,17182360690,CBR-2,TR333,4,2,1,2,2021-01-21
23301,140,61337.2,40,17182359985,CC-1,EF222,1,203,2,2,2021-01-20
23302,151,61953.22,39,17182359996,CCR-2,BV111,1,6,1,2,2021-01-20
23303,158,60220.12,16,17182360003,CC-1,TR333,1,48,2,1,2021-01-20
23304,195,15545.47,25,17182360040,CC-1,TR333,1,157,2,3,2021-01-20
23305,1060,42522.27,28,17182360905,CC-1,EF222,1,6,1,2,2021-01-20
23294,14,30350.94,19,17182359859,CBR-2,TR333,4,3,1,2,2021-01-19
23295,163,59084.83,20,17182360008,CC-1,TR333,1,3,1,3,2021-01-19
23296,166,57266.28,17,17182360011,CBR-2,TR333,4,5,1,2,2021-01-19
23297,170,86460.5,40,17182360015,CC-1,EF222,1,1,1,1,2021-01-19
23298,186,31713.94,15,17182360031,CC-1,TR333,1,4,1,1,2021-01-19
23299,952,75606.65,22,17182360797,CC-1,EF222,1,44,2,3,2021-01-19
23300,1656,43381.52,45,17182361501,CBR-2,TR333,4,3,1,1,2021-01-19
23292,663,88334.89,30,17182360508,CBR-2,TR333,4,67,2,1,2021-01-18
23293,1547,25126.87,43,17182361392,CBR-2,BV111,4,226,2,3,2021-01-18
23288,133,92177.63,42,17182359978,CCR-2,TR333,1,6,1,1,2021-01-17
23289,161,58971.42,33,17182360006,CCR-2,BV111,1,5,1,1,2021-01-17
23290,185,82721.21,13,17182360030,CC-1,TR333,1,230,2,3,2021-01-17
23291,191,44902,21,17182360036,CC-1,BV111,1,3,1,1,2021-01-17
23285,162,77604.74,17,17182360007,CC-1,EF222,1,25,2,3,2021-01-16
23286,1067,53064.35,28,17182360912,CO-1,BV111,2,3,1,3,2021-01-16
23287,1975,89367.73,35,17182361820,CPR-2,TR333,3,145,2,2,2021-01-16
23282,775,68766.7,47,17182360620,CCR-2,TR333,1,4,1,1,2021-01-15
23283,1080,97558.11,46,17182360925,CC-1,EF222,1,3,1,1,2021-01-15
23284,1613,65577.11,25,17182361458,CC-1,TR333,1,2,1,3,2021-01-15
23280,1445,77924.61,46,17182361290,COR-2,TR333,2,226,2,3,2021-01-14
23281,1493,88047.16,17,17182361338,CO-1,TR333,2,0,1,2,2021-01-14
23276,599,81796.08,36,17182360444,CBR-2,BV111,4,12,2,2,2021-01-13
23277,615,24570.04,16,17182360460,CPR-2,TR333,3,0,1,1,2021-01-13
23278,976,85137.14,22,17182360821,CBR-2,TR333,4,73,2,1,2021-01-13
23279,1808,66063.87,27,17182361653,CP-3,TR333,5,6,1,3,2021-01-13
23275,1524,84653.19,38,17182361369,CO-1,TR333,2,3,1,2,2021-01-12
23269,122,33654.03,34,17182359967,CB-1,EF222,4,3,1,2,2021-01-11
23270,660,81091.07,44,17182360505,CCR-2,EF222,1,5,1,2,2021-01-11
23271,843,22285.2,19,17182360688,CB-1,TR333,4,3,1,3,2021-01-11
23272,849,69704.31,37,17182360694,CP-1,BV111,3,2,1,3,2021-01-11
23273,1651,40715.35,23,17182361496,CBR-2,BV111,4,0,1,3,2021-01-11
23274,1696,61190.93,13,17182361541,CCR-2,TR333,1,124,2,3,2021-01-11
23267,38,83531.71,34,17182359883,CBR-2,TR333,4,0,1,1,2021-01-10
23268,1764,10756.85,19,17182361609,CPR-2,TR333,3,2,1,2,2021-01-10
23265,399,15072.59,46,17182360244,CBR-2,BV111,4,2,1,3,2021-01-09
23266,522,24200.19,24,17182360367,CP-3,EF222,5,20,2,2,2021-01-09
23263,211,53411.27,31,17182360056,CC-1,BV111,1,2,1,3,2021-01-08
23264,947,46969.97,18,17182360792,COR-2,BV111,2,108,2,3,2021-01-08
23260,824,72643.74,12,17182360669,CBR-2,TR333,4,6,1,1,2021-01-06
23261,831,46661.08,23,17182360676,CBR-2,BV111,4,226,2,3,2021-01-06
23262,1986,57432.71,18,17182361831,CC-1,TR333,1,6,1,2,2021-01-06
23257,70,28608.18,39,17182359915,COR-2,EF222,2,203,2,1,2021-01-05
23258,829,77125.47,25,17182360674,CP-3,BV111,5,2,1,2,2021-01-05
23259,909,29878.83,41,17182360754,CC-1,BV111,1,2,1,2,2021-01-05
23253,874,80333.91,36,17182360719,CPR-4,TR333,5,127,2,1,2021-01-04
23254,1097,39312.56,40,17182360942,CC-1,BV111,1,152,2,3,2021-01-04
23255,1245,17496.68,27,17182361090,CBR-2,TR333,4,59,2,1,2021-01-04
23256,1706,64786.22,24,17182361551,CBR-2,TR333,4,38,2,2,2021-01-04
23248,776,62752.27,31,17182360621,CO-1,TR333,2,168,2,3,2021-01-03
23249,1367,23119.69,12,17182361212,CCR-2,BV111,1,133,2,3,2021-01-03
23250,1398,39813.38,13,17182361243,COR-2,TR333,2,3,1,2,2021-01-03
23251,1701,12854.42,46,17182361546,COR-2,BV111,2,192,2,1,2021-01-03
23252,1916,60611.38,19,17182361761,CBR-2,TR333,4,0,1,3,2021-01-03
23242,369,49355.61,30,17182360214,COR-2,BV111,2,72,2,1,2021-01-02
23243,520,70086.89,20,17182360365,CP-3,EF222,5,5,1,1,2021-01-02
23244,630,31842.48,48,17182360475,CC-1,EF222,1,151,2,3,2021-01-02
23245,1473,10073.99,48,17182361318,CP-1,TR333,3,3,1,3,2021-01-02
23246,1582,22379.52,44,17182361427,CBR-2,EF222,4,2,1,1,2021-01-02
23247,1712,14437.91,22,17182361557,CB-1,EF222,4,4,1,2,2021-01-02
23240,634,25145.48,17,17182360479,CO-1,TR333,2,220,2,1,2021-01-01
23241,1482,68476.44,15,17182361327,CCR-2,EF222,1,5,1,1,2021-01-01
23238,859,22308.16,41,17182360704,COR-2,BV111,2,3,1,1,2020-12-31
23239,1359,20879.61,22,17182361204,CC-1,BV111,1,4,1,1,2020-12-31
23232,289,91768.34,15,17182360134,CBR-2,BV111,4,40,2,1,2020-12-30
23233,820,74541.03,19,17182360665,CO-1,EF222,2,5,1,3,2020-12-30
23234,1186,70877.89,33,17182361031,CBR-2,TR333,4,38,2,2,2020-12-30
23235,1292,97916.45,29,17182361137,CBR-2,EF222,4,6,1,1,2020-12-30
23236,1948,29095.85,25,17182361793,CP-1,TR333,3,0,1,3,2020-12-30
23237,1950,16477.52,33,17182361795,CBR-2,EF222,4,195,2,3,2020-12-30
23229,1108,75197.9,41,17182360953,CBR-2,TR333,4,0,1,3,2020-12-29
23230,1127,37898.51,27,17182360972,CPR-4,BV111,5,215,2,1,2020-12-29
23231,1467,14496.84,45,17182361312,COR-2,BV111,2,120,2,3,2020-12-29
23226,457,26270.15,20,17182360302,CCR-2,BV111,1,5,1,2,2020-12-28
23227,792,55943.41,34,17182360637,COR-2,EF222,2,205,2,2,2020-12-28
23228,1944,33184.53,35,17182361789,CC-1,TR333,1,13,2,2,2020-12-28
23221,1254,85909.44,37,17182361099,CBR-2,TR333,4,156,2,2,2020-12-27
23222,1544,83789.62,30,17182361389,CBR-2,TR333,4,191,2,3,2020-12-27
23223,1663,68684.24,41,17182361508,COR-2,TR333,2,0,1,1,2020-12-27
23224,1752,37299.76,16,17182361597,CP-1,EF222,3,0,1,2,2020-12-27
23225,1814,16713.39,14,17182361659,CP-1,TR333,3,4,1,1,2020-12-27
23218,892,96021.58,20,17182360737,CC-1,EF222,1,2,1,2,2020-12-26
23219,1294,34338.07,37,17182361139,COR-2,TR333,2,64,2,1,2020-12-26
